PVWatts: Hourly PV Performance Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,3,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,4,0,0,1.4,0,0,1.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,5,0,0,-1.3,0,0,-1.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,6,0,0,-4,0,0,-4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,7,231,34,0,0,26.465,-3.3,175.25,136.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,8,605,90,6,0,67.055,4.93,428.867,385.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,9,814,67,9,0,139.615,12.588,588.507,541.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,10,508,249,8,2.6,279.64,13.707,1523.027,1453.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,11,286,363,10,0,336.78,23.656,1881.198,1802.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,12,151,351,11,3.1,307.592,17.57,1808.756,1731.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,13,17,273,12.2,2.6,234.147,17.247,1412.311,1345.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,14,13,285,12,2.6,237.856,16.925,1437.95,1370.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,15,13,249,12,3.1,202.568,15.79,1230.513,1168.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,16,96,138,11,3.1,104.024,12.3,644.257,595.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,17,39,50,10,3.1,41.404,9.489,259.625,219.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,18,0,0,6,3.1,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,19,0,0,5.2,3.1,0,5.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,20,0,0,4,5.1,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,21,0,0,4,8.8,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,22,0,0,3,8.2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,23,0,0,2,2.6,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,1,0,0,0.2,0,0,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,3,0,0,-1,0,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,4,0,0,-2,0,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,5,0,0,-2,0,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,6,0,0,-4,0,0,-4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,7,208,34,0,0.7,26.427,-2.172,174.18,135.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,8,609,91,4,1.5,67.965,3.778,436.841,392.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,9,847,82,7,2.1,148.062,9.24,639.045,590.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,10,940,71,8.6,2.1,247.645,13.862,1156.874,1096.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,11,825,148,9,2.1,325.873,16.718,1682.38,1608.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,12,551,242,10,4.1,329.486,16.333,1814.404,1737.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,13,25,266,11,4.1,221.427,14.983,1346.115,1281.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,14,8,244,11,4.1,206.494,14.426,1263.743,1201.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,15,5,188,10,4.1,158.287,12.326,978.397,922.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,16,1,114,8,5.1,95.815,8.706,602.876,555.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,17,0,42,7,4.1,36.222,6.365,230.243,190.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,18,0,0,6,3.6,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,19,0,0,4.8,3.1,0,4.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,20,0,0,3,3.1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,21,0,0,2,2.6,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,22,0,0,1.3,0,0,1.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25,23,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,1,0,0,-0.9,0,0,-0.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,2,0,0,-1,0,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,3,0,0,-2,0,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,4,0,0,-2,0,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,5,0,0,-3,0,0,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,6,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,7,119,37,-0.3,0,29.666,-3.449,196.569,157.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,8,472,118,4,0,85.469,3.808,549.273,502.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,9,746,120,7,0,161.621,11.805,750.215,699.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,10,847,133,8,0,269.517,18.123,1302.394,1238.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,11,962,94,10,0,329.434,23.323,1605.536,1534.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,12,985,86,10.7,0.9,352.782,21.762,1762.702,1687.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,13,964,96,11.3,1.7,338.406,20.271,1685.601,1612.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,14,947,85,12,2.6,273.269,18.126,1289.825,1226.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,15,881,83,10,4.1,170.117,12.728,731.27,681.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,16,679,86,9.4,4.6,62.033,9.497,388.97,345.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,17,340,43,8,4.1,34.675,7.268,219.549,179.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,18,0,0,5,3.6,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,19,0,0,4,3.1,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,20,0,0,2,2.1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,21,0,0,1,1.5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,22,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26,23,0,0,0.3,0,0,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,0,0,0,-0.4,0,0,-0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,1,0,0,-1.1,0,0,-1.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,2,0,0,-1.5,0,0,-1.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,3,0,0,-1.9,0,0,-1.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,4,0,0,-2.3,0,0,-2.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,5,0,0,-1.2,0,0,-1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,7,171,33,2,0,25.58,-1.338,168.01,129.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,8,424,100,4,0,72.156,3.19,464.946,420.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,9,238,234,6,0,198.982,12.284,1151.857,1091.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,10,61,321,8,0,258.861,18.063,1538.917,1469.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,11,151,424,9,2.1,347.898,17.347,2052.402,1968.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,12,200,411,11,0,360.169,26.031,2029.103,1946.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,13,172,416,10.4,0,350.81,25.253,1989.34,1907.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,14,388,290,9,0,296.232,21.858,1612.444,1540.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,15,541,176,8,7.7,193.162,10.127,1008.326,951.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,16,679,61,6,6.2,47.035,5.795,299.711,258.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,17,343,40,7,3.1,31.865,6.058,202.816,163.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,18,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,19,0,0,3.5,0,0,3.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,20,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,21,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,22,0,0,0.6,0,0,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,23,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1,0,0,0.2,0,0,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,3,0,0,-1,0,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,4,0,0,-1.5,0,0,-1.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,5,0,0,-2,0,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,6,0,0,-2,2.6,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,7,36,33,-0.1,0,27.587,-3.385,182.741,143.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,8,134,136,5,0,101.802,5.883,648.441,600.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,9,157,217,8,0,180.036,13.813,1054.677,997.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,10,54,327,9.8,0,261.269,19.746,1544.212,1474.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,11,68,371,11,0,303.542,23.273,1764.795,1689.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,12,79,384,12,0,319.144,25.184,1837.595,1759.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,13,69,379,12.4,4.1,310.299,18.317,1846.293,1768.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,14,78,361,12,2.6,290.347,18.475,1719.5,1645.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,15,214,230,12,4.1,201.051,15.463,1150.41,1090.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,16,250,134,12,4.1,97.914,13.007,604.511,557.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,17,89,57,10,4.1,45.353,9.604,284.243,243.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,18,0,0,7,3.1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,19,0,0,4.8,2.6,0,4.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,20,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,21,0,0,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,22,0,0,2.5,0,0,2.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,23,0,0,1.5,0,0,1.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,0,0,0,0.6,0,0,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,1,0,0,-0.4,0,0,-0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2,0,0,-1.1,0,0,-1.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,3,0,0,-1.8,0,0,-1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,4,0,0,-2.5,0,0,-2.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,5,0,0,-3,0,0,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,6,0,0,-1,0,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,7,81,35,-0.4,0,28.113,-3.606,186.399,147.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,8,211,137,4,0,99.718,4.754,638.255,590.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,9,116,261,7,0,208.04,13.978,1239.773,1177.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,10,62,321,9,0,259.237,19.147,1533.21,1463.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,11,75,407,11,4.1,328.135,17.17,1961.564,1880.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,12,198,375,12,3.1,337.538,19.259,1959.052,1877.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,13,131,447,10.3,2.6,369.513,18.854,2176.227,2088.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,14,177,360,11,0,303.15,24.16,1713.662,1639.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,15,233,242,12,4.6,211.436,15.454,1206.744,1145.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,16,246,134,12.1,5.1,98.128,12.978,605.911,558.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,17,106,58,10,4.6,46.092,9.64,288.832,247.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,18,0,0,7,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,19,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,20,0,0,3,2.1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,21,0,0,3,3.1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,22,0,0,2,2.6,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,23,0,0,2,2.6,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,0,0,0,2,2.1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,1,0,0,1.5,0,0,1.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,2,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3,0,0,1,2.1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,4,0,0,-0.2,0,0,-0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,7,33,32,3.3,0,26.838,0.076,175.229,136.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,8,201,138,4,0,103.309,5.06,660.373,611.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,9,348,207,6,6.2,188.378,8.133,1067.614,1009.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,10,409,274,6.5,6.2,284.425,10.41,1614.639,1543.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,11,450,297,10,5.1,330.194,15.488,1854.347,1776.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,12,496,280,11,6.2,342.026,16.123,1912.682,1832.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,13,447,305,11.3,5.1,338.462,17.052,1894.9,1815.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,14,728,157,12,9.8,270.051,14.85,1374.521,1309.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,15,760,129,11,5.1,188.606,13.723,882.259,828.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,16,783,57,10.6,9.3,46.049,10.421,287.573,246.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,17,360,44,9,7.7,35.432,8.504,223.135,183.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,18,0,1,6,6.2,0.914,4.794,5.849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,19,0,0,4.9,5.1,0,4.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,20,0,0,3.7,4.1,0,3.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,21,0,0,2.5,3.1,0,2.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,22,0,0,1.3,0,0,1.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,23,0,0,0.2,0,0,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,0,0,0,-0.7,2.6,0,-0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,1,0,0,-1.5,0,0,-1.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,2,0,0,-2.2,0,0,-2.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,3,0,0,-2.9,0,0,-2.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,4,0,0,-3.7,1,0,-3.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,5,0,0,-4.5,2.1,0,-4.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,6,0,0,-5,3.1,0,-5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,7,184,33,-3.5,2.1,25.616,-5.044,170.85,132.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,8,513,122,0,0,88.685,-0.145,579.573,532.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,9,849,84,4,2.1,152.174,6.414,669.075,620.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,10,940,71,4.6,5.1,251.006,8.296,1207.41,1146.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,11,958,90,7,5.1,329.505,12.399,1691.728,1618.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,12,984,84,10,7.7,356.004,14.646,1844.383,1766.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,13,964,95,11,8.2,343.315,15.301,1757.751,1682.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,14,949,86,12,7.2,280.625,15.698,1350.131,1285.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,880,84,12,9.3,176.98,13.661,765.012,714.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,16,768,60,11.4,6.2,50.282,11.274,312.829,271.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,17,323,46,10,5.1,35.509,9.372,222.776,183.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,18,0,1,6.4,4.1,0.914,4.848,5.848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,19,0,0,5.4,2.6,0,5.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,20,0,0,4,3.1,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,21,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,22,0,0,1,2.6,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,23,0,0,-1,1.3,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,0,0,0,-1,0,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,1,0,0,-1.5,0,0,-1.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,2,0,0,-2,0,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,3,0,0,-2.9,1.5,0,-2.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,4,0,0,-3.7,3.1,0,-3.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,5,0,0,-3,3.6,0,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,6,0,0,-3,0,0,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,7,6,33,-3.4,2.1,28.553,-4.859,190.295,151.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,8,125,136,1,0,101.717,1.863,659.13,610.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,9,135,226,5,2.1,184.058,8.35,1112.753,1053.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,10,71,316,6.8,5.1,258.479,10.708,1584.156,1513.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,11,76,409,9,8.2,330.44,13.011,2012.586,1929.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,12,201,377,10,6.2,341.011,15.097,2017.168,1934.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,13,133,451,10.8,9.3,373.837,15.145,2239.236,2149.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,14,179,363,11,9.3,307.005,14.471,1814.572,1737.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,15,235,245,11,5.1,215.374,14.303,1235.316,1173.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,16,240,137,11,6.2,101.778,11.813,631.705,583.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,17,247,46,10,6.2,35.301,9.506,221.341,181.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,18,0,1,6.4,3.1,0.914,4.651,5.853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,19,0,0,3.2,12.3,0,3.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,20,0,0,1,5.1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,21,0,0,1,3.1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,22,0,0,-0.4,2.6,0,-0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,23,0,0,-1.2,2.1,0,-1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
